conversion_id,click_id,amount,status,created_at,updated_at
47965,197617,74.17,not active,2022-11-07,2022-11-10
600520,548595,29.98,not active,2022-11-07,2022-11-07
701330,440767,83.89,not active,2022-11-07,2022-11-11
60420,977690,24.41,not active,2022-11-07,2022-11-12
748496,169773,120.2,not active,2022-11-07,2022-11-10
132380,462434,111.47,active,2022-11-07,2022-11-12
318758,79243,105.86,not active,2022-11-07,2022-11-10
151148,690175,69.84,active,2022-11-07,2022-11-12
393356,509195,36.46,not active,2022-11-07,2022-11-11
330882,623478,13.95,not active,2022-11-07,2022-11-11
14393,658916,132.93,not active,2022-11-07,2022-11-08
640531,588865,60.97,not active,2022-11-07,2022-11-08
904619,529683,39.07,active,2022-11-07,2022-11-11
338394,566318,121.66,active,2022-11-07,2022-11-07
12682,311927,142.94,active,2022-11-07,2022-11-07
708383,908315,82.36,not active,2022-11-07,2022-11-09
369330,592058,57.33,not active,2022-11-07,2022-11-10
816257,933838,37.05,not active,2022-11-07,2022-11-11
451999,83135,14.63,active,2022-11-07,2022-11-09
608900,835010,141.76,not active,2022-11-07,2022-11-10
738980,281196,45.11,not active,2022-11-07,2022-11-07
802152,361831,100.69,not active,2022-11-07,2022-11-12
743397,27294,89.41,active,2022-11-07,2022-11-08
323046,980153,30.61,not active,2022-11-07,2022-11-08
277379,852610,31.31,not active,2022-11-07,2022-11-10
569291,975013,110.46,not active,2022-11-07,2022-11-12
215130,278734,33.4,not active,2022-11-07,2022-11-11
209240,646177,122.98,not active,2022-11-07,2022-11-12
860706,592058,102.94,active,2022-11-07,2022-11-12
414459,113704,24.88,active,2022-11-07,2022-11-09
933248,923061,8.59,not active,2022-11-07,2022-11-10
561583,760187,1.36,active,2022-11-07,2022-11-09
702031,656788,3.87,active,2022-11-07,2022-11-08
866969,365182,61.91,not active,2022-11-07,2022-11-08
610460,321892,80.84,not active,2022-11-07,2022-11-08
807916,843541,34.11,active,2022-11-07,2022-11-10
167743,703394,47.95,active,2022-11-07,2022-11-11
543536,593741,10.15,active,2022-11-07,2022-11-12
682238,595584,60.03,active,2022-11-07,2022-11-09
835012,475843,2.44,not active,2022-11-07,2022-11-09
912246,923061,110.2,active,2022-11-07,2022-11-10
596857,324153,29.84,not active,2022-11-07,2022-11-10
715287,715670,10.0,not active,2022-11-07,2022-11-11
84051,881969,92.93,active,2022-11-07,2022-11-09
887109,73552,146.08,not active,2022-11-07,2022-11-11
415112,583828,121.1,not active,2022-11-07,2022-11-08
462443,745024,141.93,active,2022-11-07,2022-11-12
522729,519466,146.05,not active,2022-11-07,2022-11-07
528512,869662,81.32,active,2022-11-07,2022-11-11
278080,437650,47.17,not active,2022-11-07,2022-11-08
283425,740624,136.37,not active,2022-11-07,2022-11-07
391879,585203,25.72,not active,2022-11-07,2022-11-09
11402,73552,82.81,active,2022-11-07,2022-11-09
74529,593536,28.86,not active,2022-11-07,2022-11-10
974117,848379,70.34,active,2022-11-07,2022-11-09
491233,793693,65.34,active,2022-11-07,2022-11-07
247967,297313,129.2,active,2022-11-07,2022-11-11
906523,280761,35.17,not active,2022-11-07,2022-11-12
199587,936497,40.28,not active,2022-11-07,2022-11-09
599505,696026,147.03,active,2022-11-07,2022-11-12
456397,883823,35.62,not active,2022-11-07,2022-11-11
800051,883972,92.89,active,2022-11-07,2022-11-11
915987,820800,21.53,not active,2022-11-07,2022-11-12
521260,386483,48.21,active,2022-11-07,2022-11-12
716320,213478,116.77,not active,2022-11-07,2022-11-09
569301,104888,120.88,active,2022-11-07,2022-11-07
730494,660320,59.53,not active,2022-11-07,2022-11-12
615652,977690,133.57,not active,2022-11-07,2022-11-12
304258,392199,144.05,not active,2022-11-07,2022-11-08
781724,509195,100.96,active,2022-11-07,2022-11-12
227176,288396,52.13,active,2022-11-07,2022-11-11
839848,790055,108.85,not active,2022-11-07,2022-11-07
517957,703768,34.42,active,2022-11-07,2022-11-09
823952,191737,5.82,active,2022-11-07,2022-11-11
491973,443074,20.02,active,2022-11-07,2022-11-10
591214,423198,1.04,active,2022-11-07,2022-11-12
699142,544834,40.92,active,2022-11-07,2022-11-07
681970,517903,38.89,not active,2022-11-07,2022-11-07
315184,84377,55.87,active,2022-11-07,2022-11-12
778324,542746,104.69,active,2022-11-07,2022-11-11
10926,277739,126.82,active,2022-11-07,2022-11-08
565613,307416,114.75,not active,2022-11-07,2022-11-07
608287,736075,46.33,not active,2022-11-07,2022-11-10
901865,197617,147.92,active,2022-11-07,2022-11-11
326214,977220,34.19,active,2022-11-07,2022-11-12
825618,994084,63.57,active,2022-11-07,2022-11-11
507522,977220,80.82,not active,2022-11-07,2022-11-10
545082,531103,140.46,active,2022-11-07,2022-11-11
892213,566577,85.26,active,2022-11-07,2022-11-10
662773,531103,97.39,not active,2022-11-07,2022-11-11
668097,3627,129.48,not active,2022-11-07,2022-11-09
851438,435297,9.32,not active,2022-11-07,2022-11-07
697109,483534,116.33,not active,2022-11-07,2022-11-07
399690,195165,90.09,active,2022-11-07,2022-11-08
108858,306596,146.26,not active,2022-11-07,2022-11-08
66753,262324,25.34,active,2022-11-07,2022-11-11
194336,767284,139.28,not active,2022-11-07,2022-11-11
946529,241987,80.03,not active,2022-11-07,2022-11-07
13400,651697,145.52,active,2022-11-07,2022-11-07
543214,921433,131.76,not active,2022-11-07,2022-11-11
976886,696026,107.23,active,2022-11-07,2022-11-08
80369,202815,39.43,not active,2022-11-07,2022-11-11
298094,725967,67.78,not active,2022-11-07,2022-11-11
578854,952106,49.74,active,2022-11-07,2022-11-11
923569,278041,70.99,active,2022-11-07,2022-11-12
542820,378996,105.48,active,2022-11-07,2022-11-12
717017,428617,56.81,not active,2022-11-07,2022-11-09
614432,250708,43.3,active,2022-11-07,2022-11-08
98991,141925,24.11,active,2022-11-07,2022-11-07
859666,427170,104.6,active,2022-11-07,2022-11-09
23594,370468,58.03,active,2022-11-07,2022-11-09
106631,423198,131.46,not active,2022-11-07,2022-11-12
462218,311927,24.81,not active,2022-11-07,2022-11-07
258325,511698,89.23,active,2022-11-07,2022-11-07
871423,193615,94.32,active,2022-11-07,2022-11-08
567340,902886,124.6,not active,2022-11-07,2022-11-08
745164,585558,62.95,not active,2022-11-07,2022-11-09
115449,384495,7.98,not active,2022-11-07,2022-11-10
88513,793693,47.39,active,2022-11-07,2022-11-07
843757,118710,118.96,active,2022-11-07,2022-11-07
452426,321892,67.69,not active,2022-11-07,2022-11-11
298519,275440,18.16,not active,2022-11-07,2022-11-08
978622,413920,104.97,active,2022-11-07,2022-11-11
23807,358912,63.12,active,2022-11-07,2022-11-11
663480,478131,14.81,active,2022-11-07,2022-11-10
357903,199113,120.61,not active,2022-11-07,2022-11-10
705467,650365,10.59,active,2022-11-07,2022-11-10
874988,909147,130.89,active,2022-11-07,2022-11-12
513912,665455,65.27,active,2022-11-07,2022-11-07
8761,635947,96.12,not active,2022-11-07,2022-11-07
523886,958715,104.34,not active,2022-11-07,2022-11-08
34797,977690,99.26,active,2022-11-07,2022-11-11
12558,474338,76.34,not active,2022-11-07,2022-11-08
89863,221255,26.49,active,2022-11-07,2022-11-11
177302,852610,43.38,active,2022-11-07,2022-11-10
751252,419851,47.7,active,2022-11-07,2022-11-09
734818,920512,75.36,not active,2022-11-07,2022-11-07
528980,627540,81.33,not active,2022-11-07,2022-11-07
783304,718695,138.38,not active,2022-11-07,2022-11-09
454373,499128,26.16,active,2022-11-07,2022-11-11
82114,346655,115.2,active,2022-11-07,2022-11-07
495224,569194,65.0,not active,2022-11-07,2022-11-12
987350,179831,111.49,not active,2022-11-07,2022-11-11
253323,423198,52.45,not active,2022-11-07,2022-11-12
336463,194246,69.72,active,2022-11-07,2022-11-10
698105,913620,33.75,not active,2022-11-07,2022-11-12
83185,156048,8.82,active,2022-11-07,2022-11-10
858378,382587,40.52,active,2022-11-07,2022-11-10
404950,831445,110.8,not active,2022-11-07,2022-11-12
313241,694665,91.12,not active,2022-11-07,2022-11-11
260546,995426,120.3,not active,2022-11-07,2022-11-08
251931,672884,115.36,not active,2022-11-07,2022-11-10
16275,513314,16.09,active,2022-11-07,2022-11-08
517516,402882,104.25,active,2022-11-07,2022-11-08
769758,180326,147.01,active,2022-11-07,2022-11-07
930640,786660,59.17,not active,2022-11-07,2022-11-10
798566,715670,13.92,not active,2022-11-07,2022-11-08
999852,883072,118.37,active,2022-11-07,2022-11-08
439831,727808,144.39,active,2022-11-07,2022-11-12
84102,862256,23.75,not active,2022-11-07,2022-11-10
959146,440828,101.54,active,2022-11-07,2022-11-10
245813,49656,58.21,not active,2022-11-07,2022-11-09
572503,102052,143.12,not active,2022-11-07,2022-11-08
741547,307416,47.08,not active,2022-11-07,2022-11-12
714863,852897,105.73,not active,2022-11-07,2022-11-07
476043,665455,135.11,active,2022-11-07,2022-11-08
583567,319122,14.62,not active,2022-11-07,2022-11-09
203687,251505,105.95,not active,2022-11-07,2022-11-11
380962,952106,84.28,not active,2022-11-07,2022-11-10
118060,544834,57.78,active,2022-11-07,2022-11-12
378539,821532,79.83,not active,2022-11-07,2022-11-09
876822,883972,141.18,active,2022-11-07,2022-11-08
534732,173050,7.85,active,2022-11-07,2022-11-09
101800,995568,48.7,not active,2022-11-07,2022-11-10
374140,222381,94.64,active,2022-11-07,2022-11-12
830347,443074,29.89,active,2022-11-07,2022-11-10
953465,282824,48.83,active,2022-11-07,2022-11-10
342583,113555,25.0,not active,2022-11-07,2022-11-10
991940,928585,89.29,active,2022-11-07,2022-11-07
881031,374139,27.9,not active,2022-11-07,2022-11-08
281970,612508,88.19,not active,2022-11-07,2022-11-10
754731,499168,89.19,not active,2022-11-07,2022-11-10
4147,669630,79.93,not active,2022-11-07,2022-11-07
787411,973633,133.18,not active,2022-11-07,2022-11-09
59435,920364,42.53,active,2022-11-07,2022-11-12
672441,569231,44.4,not active,2022-11-07,2022-11-07
557362,647432,99.72,not active,2022-11-07,2022-11-09
704980,492347,16.49,not active,2022-11-07,2022-11-10
291992,110620,130.88,active,2022-11-07,2022-11-10
706700,767284,45.34,active,2022-11-07,2022-11-12
495668,831974,67.89,active,2022-11-07,2022-11-08
447207,663145,81.72,active,2022-11-07,2022-11-12
46387,683770,35.28,not active,2022-11-07,2022-11-12
681077,750865,137.37,not active,2022-11-07,2022-11-10
471977,188081,137.48,not active,2022-11-07,2022-11-12
383907,84377,2.35,active,2022-11-07,2022-11-11
193086,321892,42.93,not active,2022-11-07,2022-11-08
253201,992357,143.1,active,2022-11-07,2022-11-08
265715,297313,141.85,not active,2022-11-07,2022-11-09
792987,121800,67.43,active,2022-11-07,2022-11-09
809929,729062,17.97,active,2022-11-07,2022-11-12
111910,793693,28.2,not active,2022-11-07,2022-11-11
956632,295649,78.37,active,2022-11-07,2022-11-11
204950,514870,83.23,active,2022-11-07,2022-11-10
779852,19781,118.35,not active,2022-11-07,2022-11-08
40102,952353,37.25,not active,2022-11-07,2022-11-10
594142,536745,52.92,not active,2022-11-07,2022-11-09
815103,574775,140.0,not active,2022-11-07,2022-11-09
982419,660320,4.49,not active,2022-11-07,2022-11-08
536469,110620,149.04,active,2022-11-07,2022-11-08
570851,980153,56.28,not active,2022-11-07,2022-11-11
408801,149452,124.65,not active,2022-11-07,2022-11-12
84518,696291,113.35,active,2022-11-07,2022-11-09
703806,421338,136.67,not active,2022-11-07,2022-11-12
881100,126845,78.47,not active,2022-11-07,2022-11-07
459157,689060,26.53,not active,2022-11-07,2022-11-11
815457,392199,137.69,not active,2022-11-07,2022-11-11
942672,191500,79.65,active,2022-11-07,2022-11-10
841122,489707,139.55,active,2022-11-07,2022-11-10
654133,272302,131.77,not active,2022-11-07,2022-11-08
74941,275921,73.19,not active,2022-11-07,2022-11-09
82526,986381,88.61,not active,2022-11-07,2022-11-10
330164,13726,93.16,active,2022-11-07,2022-11-07
385775,644178,31.56,active,2022-11-07,2022-11-08
696377,722415,44.42,not active,2022-11-07,2022-11-07
275073,85634,78.15,active,2022-11-07,2022-11-08
165283,992357,140.34,active,2022-11-07,2022-11-10
194782,686853,134.47,not active,2022-11-07,2022-11-11
833546,937856,75.14,not active,2022-11-07,2022-11-08
542989,445652,87.99,active,2022-11-07,2022-11-10
966911,337903,141.1,not active,2022-11-07,2022-11-08
546415,537051,21.92,active,2022-11-07,2022-11-07
761540,393288,29.75,active,2022-11-07,2022-11-09
790510,546406,91.79,not active,2022-11-07,2022-11-12
940623,500418,44.79,active,2022-11-07,2022-11-10
524791,542746,121.59,active,2022-11-07,2022-11-08
726201,259868,145.46,active,2022-11-07,2022-11-08
730242,322745,60.34,active,2022-11-07,2022-11-10
300014,183030,55.96,not active,2022-11-07,2022-11-12
282554,206571,83.66,active,2022-11-07,2022-11-11
322927,902712,1.02,active,2022-11-07,2022-11-11
208895,586602,0.64,active,2022-11-07,2022-11-10
892683,44236,4.14,active,2022-11-07,2022-11-10
918582,966523,28.97,active,2022-11-07,2022-11-11
363024,715748,126.83,active,2022-11-07,2022-11-12
571782,977220,106.33,active,2022-11-07,2022-11-09
918345,991893,95.81,not active,2022-11-07,2022-11-11
709221,278041,82.56,active,2022-11-07,2022-11-07
296477,902712,19.53,active,2022-11-07,2022-11-10
840624,11729,54.25,active,2022-11-07,2022-11-07
518518,605563,73.45,active,2022-11-07,2022-11-07
669246,660696,3.61,not active,2022-11-07,2022-11-12
819684,568272,128.03,active,2022-11-07,2022-11-10
240777,906298,71.72,active,2022-11-07,2022-11-11
843471,303242,17.38,active,2022-11-07,2022-11-08
639323,877708,123.44,not active,2022-11-07,2022-11-07
588864,24852,74.42,active,2022-11-07,2022-11-10
720743,634781,44.93,active,2022-11-07,2022-11-07
313679,735557,109.7,not active,2022-11-07,2022-11-08
724312,35257,5.88,active,2022-11-07,2022-11-10
28819,514190,6.2,not active,2022-11-07,2022-11-07
807819,731122,128.44,active,2022-11-07,2022-11-12
844177,361192,129.81,not active,2022-11-07,2022-11-10
554806,32634,66.79,active,2022-11-07,2022-11-08
626727,302722,93.38,active,2022-11-07,2022-11-09
285107,593536,39.77,active,2022-11-07,2022-11-09
231663,973633,98.48,not active,2022-11-07,2022-11-08
189777,958715,42.97,active,2022-11-07,2022-11-11
310508,513893,60.14,not active,2022-11-07,2022-11-11
741335,826790,10.2,not active,2022-11-07,2022-11-08
961905,8782,95.2,not active,2022-11-07,2022-11-10
987559,291356,107.84,active,2022-11-07,2022-11-09
163578,275440,1.57,active,2022-11-07,2022-11-09
399386,114868,73.58,active,2022-11-07,2022-11-07
274377,663145,130.12,active,2022-11-07,2022-11-08
745012,855346,114.69,active,2022-11-07,2022-11-07
137236,763968,92.21,active,2022-11-07,2022-11-10
66982,905363,6.71,not active,2022-11-07,2022-11-09
14274,579781,84.4,active,2022-11-07,2022-11-12
861403,850690,52.34,not active,2022-11-07,2022-11-12
782708,847264,53.62,not active,2022-11-07,2022-11-12
442130,272302,98.22,not active,2022-11-07,2022-11-07
342877,704755,64.94,active,2022-11-07,2022-11-08
625702,180326,63.08,active,2022-11-07,2022-11-10
17469,107687,56.11,active,2022-11-07,2022-11-11
11119,650365,107.7,active,2022-11-07,2022-11-08
516700,569231,20.45,active,2022-11-07,2022-11-08
825809,361831,126.5,not active,2022-11-07,2022-11-07
267181,230305,120.17,active,2022-11-07,2022-11-09
619022,893282,65.33,active,2022-11-07,2022-11-10
676305,737064,4.62,active,2022-11-07,2022-11-08
552072,138539,75.66,active,2022-11-07,2022-11-10
159643,726526,143.72,not active,2022-11-07,2022-11-07
576944,437650,126.02,not active,2022-11-07,2022-11-12
674191,321257,116.18,not active,2022-11-07,2022-11-09
189608,499168,112.49,active,2022-11-07,2022-11-09
706116,193615,16.55,not active,2022-11-07,2022-11-10
540192,624619,22.98,not active,2022-11-07,2022-11-09
767655,45414,25.72,not active,2022-11-07,2022-11-10
698785,361192,106.32,not active,2022-11-07,2022-11-08
121593,763968,130.27,not active,2022-11-07,2022-11-09
401522,862160,132.23,not active,2022-11-07,2022-11-09
771504,101464,149.4,not active,2022-11-07,2022-11-07
166147,705567,55.66,not active,2022-11-07,2022-11-11
912760,972973,71.93,not active,2022-11-07,2022-11-08
415434,850395,45.21,active,2022-11-07,2022-11-11
230043,327113,119.99,not active,2022-11-07,2022-11-11
482262,382587,47.01,active,2022-11-07,2022-11-12
494447,600859,57.17,not active,2022-11-07,2022-11-10
121623,135838,113.63,active,2022-11-07,2022-11-09
218499,987023,80.38,not active,2022-11-07,2022-11-11
483892,474338,128.12,active,2022-11-07,2022-11-07
956809,85124,30.39,active,2022-11-07,2022-11-08
664835,883472,8.73,not active,2022-11-07,2022-11-09
582256,779377,107.12,not active,2022-11-07,2022-11-11
324275,994084,90.69,active,2022-11-07,2022-11-11
319050,660649,83.92,not active,2022-11-07,2022-11-07
546431,11729,53.2,not active,2022-11-07,2022-11-10
515714,545829,20.18,active,2022-11-07,2022-11-09
788629,862526,132.7,active,2022-11-07,2022-11-09
666955,779377,123.92,active,2022-11-07,2022-11-10
157658,17659,109.4,not active,2022-11-07,2022-11-10
6073,149452,68.88,active,2022-11-07,2022-11-08
154559,91249,131.01,not active,2022-11-07,2022-11-09
776566,110620,48.44,active,2022-11-07,2022-11-10
430074,75235,64.55,not active,2022-11-07,2022-11-09
114900,644178,132.57,active,2022-11-07,2022-11-11
204759,893282,79.31,not active,2022-11-07,2022-11-08
496765,291368,64.23,active,2022-11-07,2022-11-07
383514,296748,140.31,not active,2022-11-07,2022-11-11
803701,563703,84.99,not active,2022-11-07,2022-11-10
208019,403574,70.2,active,2022-11-07,2022-11-09
178035,140540,33.02,not active,2022-11-07,2022-11-09
390905,569231,3.89,not active,2022-11-07,2022-11-11
379474,65274,83.02,not active,2022-11-07,2022-11-09
712321,850014,134.7,not active,2022-11-07,2022-11-09
555901,941585,18.62,active,2022-11-07,2022-11-07
444408,706131,4.23,active,2022-11-07,2022-11-11
183878,307761,58.47,not active,2022-11-07,2022-11-11
863999,759772,112.38,not active,2022-11-07,2022-11-12
844502,343344,103.86,active,2022-11-07,2022-11-10
955356,388175,139.93,not active,2022-11-07,2022-11-08
168937,113356,96.16,active,2022-11-07,2022-11-08
384957,928585,1.14,not active,2022-11-07,2022-11-11
97724,616488,77.98,active,2022-11-07,2022-11-10
56384,507337,148.09,not active,2022-11-07,2022-11-09
589979,509195,134.99,not active,2022-11-07,2022-11-07
751377,529683,131.52,not active,2022-11-07,2022-11-10
944435,531103,130.97,not active,2022-11-07,2022-11-12
380351,972129,23.22,active,2022-11-07,2022-11-09
229029,895695,11.88,not active,2022-11-07,2022-11-08
83377,104888,41.69,not active,2022-11-07,2022-11-12
391802,639290,133.79,not active,2022-11-07,2022-11-12
327309,183030,141.35,not active,2022-11-07,2022-11-10
461729,47010,13.07,active,2022-11-07,2022-11-10
16855,224098,13.63,not active,2022-11-07,2022-11-09
